Format Version,1.21,Take Name,flow117,Capture Frame Rate,250.000000,Export Frame Rate,200.000000,Capture Start Time,2016-05-30 11.46.15 AM,Total Frames in Take,25635,Total Exported Frames,13825,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,brice,brice,brice,brice,brice,brice,brice,brice
,,"8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker
Frame,Time,X,Y,Z,W,X,Y,Z,
4022,16.270000,-0.692928,-0.024316,0.715823,-0.082801,-819.371460,859.977539,441.254303,0.521773
4023,16.275000,-0.689697,-0.023026,0.718642,-0.085679,-819.045898,859.898560,440.802460,0.531020
4024,16.280000,-0.688297,-0.018446,0.720013,-0.086534,-818.702393,859.419495,440.840973,0.172500
4025,16.285000,-0.686493,-0.016282,0.721541,-0.088547,-818.303894,859.218445,440.771820,0.189771
4026,16.290000,-0.685718,-0.012347,0.722188,-0.089909,-817.902710,858.816956,440.839996,0.391181
4027,16.295000,-0.684731,-0.011155,0.722993,-0.091102,-817.495361,858.599976,440.797821,0.458100
4028,16.300000,-0.683031,-0.009539,0.724501,-0.092066,-817.092285,858.399109,440.719147,0.389415
4029,16.305000,-0.681498,-0.010214,0.725803,-0.093093,-816.738098,858.326538,440.654053,0.318444
4030,16.310000,-0.679335,-0.011440,0.727969,-0.091840,-816.442017,858.268677,440.435181,0.200812
4031,16.315000,-0.677045,-0.012502,0.730286,-0.090199,-816.169800,858.107056,440.290070,0.180510
4032,16.320000,-0.674567,-0.014578,0.732462,-0.090806,-815.688538,858.231506,440.113678,0.175661
4033,16.325000,-0.670921,-0.013435,0.736111,-0.088463,-815.444885,857.865173,439.482788,0.539576
4034,16.330000,-0.668165,-0.013819,0.738675,-0.087889,-815.174072,857.798340,439.213531,0.539583
4035,16.335000,-0.665560,-0.013746,0.741050,-0.087675,-814.844604,857.706482,438.961853,0.520373
4036,16.340000,-0.662545,-0.014053,0.743695,-0.088053,-814.578796,857.662720,438.651031,0.586569
4037,16.345000,-0.657898,-0.016779,0.747450,-0.090598,-814.387634,857.909607,437.942078,0.265922
4038,16.350000,-0.654254,-0.018188,0.750359,-0.092644,-814.070496,858.063965,437.478912,0.226246
4039,16.355000,-0.650140,-0.021681,0.753435,-0.095831,-813.762390,858.448059,436.951111,0.315543
4040,16.360000,-0.646583,-0.024942,0.756116,-0.097966,-813.522400,858.708618,436.572723,0.214591
