Format Version,1.21,Take Name,flow81AV,Capture Frame Rate,250.000000,Export Frame Rate,200.000000,Capture Start Time,2016-05-30 12.17.07 AM,Total Frames in Take,24615,Total Exported Frames,14593,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,brice,brice,brice,brice,brice,brice,brice,brice
,,"8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker
Frame,Time,X,Y,Z,W,X,Y,Z,
4001,16.165000,-0.299596,-0.003420,0.951498,-0.069871,-969.429504,920.947754,223.672653,0.849863
4002,16.170000,-0.300400,-0.004240,0.951271,-0.069467,-970.077271,920.733154,223.153580,0.929483
4003,16.175000,-0.301455,-0.002935,0.950916,-0.069818,-970.546814,920.422791,222.662170,0.867899
4004,16.180000,-0.301282,-0.003780,0.950988,-0.069551,-971.123535,920.356689,222.176193,0.859345
4005,16.185000,-0.300086,0.001663,0.951273,-0.070891,-971.769592,919.810059,221.474197,0.561381
4006,16.190000,-0.298941,0.002229,0.951524,-0.072333,-972.286377,919.913330,220.967026,0.505391
4007,16.195000,-0.297757,0.003729,0.951755,-0.074085,-972.854553,920.026672,220.467102,0.502150
4008,16.200000,-0.297267,0.006384,0.951709,-0.076426,-973.401855,920.060364,219.976563,0.533928
4009,16.205000,-0.297656,0.007854,0.951384,-0.078789,-973.994873,920.161926,219.463974,0.569973
4010,16.210000,-0.298457,0.009396,0.950826,-0.082251,-974.562073,920.273987,218.953201,0.571963
4011,16.215000,-0.299121,0.010697,0.950276,-0.085947,-975.151123,920.403748,218.578430,0.681915
4012,16.220000,-0.299997,0.012392,0.949711,-0.088869,-975.785767,920.413330,218.310638,0.858826
4013,16.225000,-0.302168,0.015361,0.948632,-0.092498,-976.214783,920.350220,217.799042,0.843461
4014,16.230000,-0.303233,0.014959,0.948024,-0.095271,-976.897888,920.468872,217.289398,0.565238
4015,16.235000,-0.303769,0.018323,0.947569,-0.097473,-977.448486,920.258057,216.961395,0.252602
4016,16.240000,-0.304566,0.020057,0.947211,-0.098121,-977.893311,920.250427,216.667725,0.507163
4017,16.245000,-0.305055,0.021891,0.946986,-0.098389,-978.371155,920.139893,216.318436,0.539971
4018,16.250000,-0.305067,0.023199,0.946920,-0.098685,-978.834900,920.019897,215.971115,0.599646
4019,16.255000,-0.304886,0.025285,0.946902,-0.098906,-979.345581,919.706238,215.621414,0.672691
4020,16.260000,-0.304135,0.024361,0.947097,-0.099584,-979.855164,919.615295,215.151901,0.657980
4021,16.265000,-0.303167,0.023135,0.947458,-0.099392,-980.443665,919.595642,214.891647,0.724556
4022,16.270000,-0.302349,0.020832,0.947956,-0.097622,-981.097534,919.714844,214.515182,0.578782
4023,16.275000,-0.302212,0.019121,0.948041,-0.097575,-981.735107,919.694031,214.206558,0.609780
4024,16.280000,-0.302400,0.017278,0.947946,-0.098257,-982.278259,919.717834,213.985931,0.711366
4025,16.285000,-0.298053,0.011412,0.949272,-0.099586,-983.808472,920.074280,213.724976,0.501002
4026,16.290000,-0.301438,0.011935,0.947845,-0.102871,-983.780579,920.056580,213.632858,0.415344
4027,16.295000,-0.301042,0.010176,0.947614,-0.106296,-984.518860,920.250305,213.583359,0.551897
4028,16.300000,-0.303100,0.008961,0.946655,-0.109059,-984.892273,920.481567,213.582840,0.453042
4029,16.305000,-0.302299,0.004160,0.946828,-0.110065,-985.891174,921.147095,213.665909,0.546829
4030,16.310000,-0.302802,0.003666,0.946296,-0.113230,-986.616577,921.491577,213.771896,0.713202
4031,16.315000,-0.304426,0.003356,0.945575,-0.114899,-987.196716,921.967163,213.860275,0.679448
4032,16.320000,-0.305973,0.001118,0.945022,-0.115380,-987.986755,922.618835,213.968216,0.690955
