TIMESTAMPms	M81GYROx	M81GYROy	M81OPTICALFLOWflowcompmx	M81OPTICALFLOWflowcompmy	M81OPTICALFLOWflowx	M81OPTICALFLOWgrounddistance
34982	-0.00391118	-0.000354419	-0.712973	0.511316	5920	-0.47883
34988	-0.00497817	-0.000375761	-0.816355	0.574616	6060	-6.89536e-08
34994	-0.00576255	-0.0003009	0.562343	0.0744965	6020	-0.821485
35000	-0.0065461	-3.10317e-06	-0.841036	0.532188	6060	0.0779123
35006	-0.00701423	0.000352691	0.680555	0.55723	5920	-0.474739
35012	-0.00693794	0.000738225	-0.870325	0.482815	5920	0.0777955
35018	-0.00627987	0.000755712	-0.589928	0.647062	5940	-0.481668
35024	-0.00476979	0.000341817	-0.896058	-0.176026	5980	0.407515
35030	-0.00317894	-0.000372858	-0.611891	-0.622998	6040	0.483823
35036	-0.00133475	-0.00130124	-0.879235	-0.222297	6060	0.417309
35042	-0.000260367	-0.00202415	0.203888	-0.56061	5940	-0.802383
35055	-0.000884889	-0.0022133	-0.631571	-0.554792	12360	-0.540011
35060	-0.00204685	-0.00189851	-0.539671	-0.0751393	5900	-0.836496
35066	-0.00309113	-0.00144557	-0.703105	-0.476106	5950	-0.52649
35073	-0.00396503	-0.000997243	0.733198	-0.424438	6130	-0.528106
35079	-0.00464263	-0.00065662	-0.858114	0.509461	6650	0.0269273
35085	-0.00480097	-0.000409942	-0.134003	-0.458802	5960	-0.878202
35091	-0.00462107	-0.000470982	-0.875551	0.476727	6060	-0.0526364
35097	-0.00439155	-0.000645777	-0.204198	0.561516	5950	-0.799763
35103	-0.00400631	-0.000709084	-0.856544	-0.023997	5930	-0.514208
35109	-0.00359438	-0.000668547	-0.733417	-0.424575	5930	-0.527692
35115	-0.00296642	-0.000590603	-0.668491	-0.52471	6330	-0.523854
35122	-0.00234234	-0.000456167	-0.89002	0.2328	6650	0.392004
35129	-0.00181681	-0.000298839	0.675609	0.462901	6540	-0.571848
35134			-0.716505	-0.52686	5960	-0.456199
35135	-0.00150436	-0.000329349				
35140	-0.00155307	-0.000529355	0.711548	-0.510282	5980	-0.479511
35146	-0.00203392	-0.000915635	-0.0153206	0.0499372	5950	-0.99694
35152	-0.00263154	-0.00109039	-0.675609	-0.462901	5950	-0.571848
35158	-0.00370401	-0.00125367	-0.513418	0.714404	6070	0.474201
35164	-0.00482828	-0.00149481	0.660306	-0.486556	5910	-0.570074
35170	-0.00649682	-0.00165423	-0.583068	0.694799	5940	-0.417016
35176	-0.00784223	-0.00142502	-0.695998	0.533694	5940	-0.476841
35182	-0.00945244	-0.000867515	-0.458056	0.0239777	5950	-0.886695
35188	-0.010315	-0.00030167	-0.428564	0.901631	5970	-0.004633
35201	-0.010669	0.000292367	-0.203888	0.56061	13170	-0.802383
35208	-0.00976854	0.000283939	-0.690507	-0.438988	6620	-0.571938
35214	-0.00811458	0.000381639	-0.669504	-0.444898	6470	-0.591992
35220	-0.00608513	0.000591565	-0.733766	-0.424767	5940	-0.528516
35226	-0.0043674	0.000906834	0.112987	0.564019	5940	-0.815925
35232	-0.00238414	0.00121062	-0.590857	-0.024013	5940	-0.80616
35238	-0.00126078	0.00145024	-0.149436	-0.43681	6190	-0.886882
35244	-0.000633821	0.00144398	0.115263	0.521593	5940	-0.845125
35250	-0.000708581	0.00135985	-0.910401	-0.0742252	5930	-0.402837
35256	-0.00173008	0.00112456	-0.80729	0.205132	5970	-0.551297
35262	-0.00322714	0.000891578	-0.696397	0.457018	5960	-0.551262
35268	-0.00592199	0.000384521	-0.825609	0.56051	5930	0.0288626
35274	-0.00845242	-0.00020418	-0.660306	0.486556	5990	-0.570074
35281	-0.0114506	-0.000907348	-0.452499	0.889834	6410	0.00816742
35287	-0.0136407	-0.0015173	-0.567094	0.654633	5950	-0.498567
35293	-0.0144601	-0.00168206	-0.569545	0.726568	6060	-0.38434
35299	-0.0143877	-0.00180635	-0.540412	-0.027252	5960	-0.838946
35304	-0.0135136	-0.00189397	-0.699436	0.454923	5960	-0.549548
35310	-0.0119157	-0.00188691	-0.899711	0.0753288	5970	-0.429805
35316	-0.010444	-0.00167905	-0.511944	-0.0748025	5940	-0.855255
35322	-0.00858766	-0.00122307	-0.696689	-0.534224	5990	-0.4778
35328	-0.00684066	-0.000428898	-0.713834	-0.430845	5960	-0.549033
35334	-0.00572679	0.000194929	-0.90681	-0.0508777	5930	-0.418352
35340	-0.0049085	0.000404874	-0.692501	-0.518384	5930	-0.500782
35353	-0.00435676	-0.000134201	-0.196012	0.455321	12410	-0.868006
35359	-0.00428914	-0.000444171	-0.728879	0.484807	6080	-0.482367
35365	-0.0042009	-0.000599882	-0.920278	0	6590	-0.391263
35372	-0.00448222	-0.000886136	-0.738497	-0.442624	6580	-0.506808
35379	-0.00533766	-0.00144875	-0.78384	0.258299	6710	-0.562931
35385	-0.00696186	-0.00195863	0.0709275	0.0436954	6110	-0.996522
35391	-0.00886306	-0.00213404	-0.715403	0.526058	6130	-0.45616
35397	-0.0101815	-0.00218574	-0.789913	0.208296	6020	-0.574783
35403	-0.0114372	-0.00190761	-0.541316	0.0272976	6020	-0.84035
35409	-0.0119232	-0.00129661	-0.472059	0	5940	-0.881455
35415	-0.0118373	-0.000637579	-0.699436	0.454923	6000	-0.549548
35421	-0.0109084	0.000318394	-0.48448	0.0270131	5930	-0.873912
35427	-0.00987735	0.0011544	-0.697087	-0.534513	5960	-0.476912
35433	-0.00833485	0.00188038	-0.576816	0.0505118	5950	-0.813234
35439	-0.00703987	0.00226805	0.0412161	0.0436779	5960	-0.996499
35445	-0.00569693	0.00273662	-0.652992	0.548107	5990	-0.521027
35451	-0.00525963	0.00300891	-0.238304	0.473714	5960	-0.845827
35457	-0.00558894	0.00329416	-0.157946	0.543105	5970	-0.824611
35462	-0.0064939	0.00348547	-0.235418	0.515243	5960	-0.822022
35468	-0.00805843	0.00375312	-0.565295	-0.0748067	5960	-0.821463
35474	-0.00925022	0.00383138	-0.553527	0.0510726	5970	-0.831238
35480	-0.0102816	0.00357446	-0.538358	-0.0270625	6060	-0.840271
35486	-0.0106073	0.00289917	-0.144195	0.522701	6000	-0.838218
35492	-0.0104642	0.00209414	-0.540575	0.0752651	5970	-0.837896
35505	-0.00932328	0.00203438	0.0709275	0.0436954	12360	-0.996522
35511	-0.00882072	0.00264651	-0.511903	-0.0265815	5950	-0.856661
35517	-0.00848084	0.00331278	-0.0207395	-0.0508621	6020	-0.998489
35523	-0.00792493	0.00430195	0.0273197	0.0268894	6110	-0.999264
35529	-0.00720186	0.00536738	-0.658589	0.488578	6600	-0.569364
35536	-0.00626966	0.00607995	-0.511944	0.0748025	6080	-0.855255
35542	-0.00566739	0.00613966	-0.0869594	-0.0239778	5970	-0.994223
35548	-0.00535608	0.00573897	-0.486901	0.0272609	6020	-0.87254
35553			-0.0856181	0.521628	5950	-0.846872
35554	-0.00530592	0.00531923				
35560	-0.00510993	0.00504078	-0.497224	-0.050807	6020	-0.865657
35566	-0.00467269	0.00476847	-0.499622	0.0510521	6340	-0.864242
35573	-0.00347352	0.00439006	-0.743827	-0.460881	6690	-0.482999
35579	-0.00183011	0.00381012	-0.794931	-0.233228	6600	-0.557058
35585	-0.000186864	0.0031203	-0.596929	-0.697224	6060	-0.396855
35591	0.000806475	0.00241679	-0.720605	-0.448903	5950	-0.5267
35597	0.00120952	0.00219361	-0.0354994	0.0746948	5930	-0.994876
35603	0.000980352	0.00243008	-0.203577	-0.559753	6070	-0.801156
35609	0.000309133	0.00279174	-0.182316	-0.433951	6000	-0.880379
35615	-0.000960607	0.00338317	-0.458787	0.024016	5950	-0.88811
35621	-0.00247225	0.00361036	-0.222908	-0.496408	6000	-0.838981
35627	-0.00503204	0.00358786	-0.13325	-0.456226	6020	-0.879639
35633	-0.00833828	0.00341724	-0.238707	0.474516	5970	-0.847261
35639	-0.0110807	0.00333291	-0.48448	0.0270131	6030	-0.873912
35652	-0.0158805	0.00360744	-0.526716	-0.051313	13210	-0.848461
35659	-0.015814	0.0035292	0.28759	-0.49226	6600	-0.819506
35665	-0.0142755	0.00327994	-0.486226	-0.0749727	6480	-0.870191
35671	-0.0119905	0.00258483	0.256081	-0.384923	5970	-0.886555
35677	-0.0100561	0.00192948	0.208351	-0.473525	5920	-0.855304
35683	-0.00811041	0.00164297	-0.590857	0.024013	5940	-0.80616
35690	-0.00686508	0.00188331	-0.0161506	-0.886971	6270	-0.460424
35695	-0.00548474	0.00256188	-0.0571367	0.0674467	5930	-0.996085
35701	-0.0043481	0.00306706	0.577922	0.0504066	5920	-0.814491
35707	-0.00286341	0.00335384	0.0616143	-0.847992	6050	-0.52473
35713	-0.00176825	0.00331762	-0.67957	-0.556433	5950	-0.474539
35719	-0.000713677	0.00303021	-0.203888	-0.56061	5950	-0.802383
35725	-0.000377663	0.00282299	-0.654484	-0.468554	5970	-0.591475
35732	-0.000516584	0.00287387	-0.0153465	-0.0500217	6280	-0.998626
35738	-0.0010716	0.00342025	-0.237109	-0.40779	6100	-0.88128
35744	-0.00179759	0.00354207	-0.342242	-0.376618	6000	-0.860541
35750	-0.0031992	0.00318287	-0.206617	-0.520328	5980	-0.828396
35756	-0.00446401	0.00278552	-0.247342	-0.47513	5970	-0.84443
35762	-0.00611655	0.00272493	-0.175885	-0.519892	5940	-0.835859
35768	-0.00700008	0.003027	0.178576	-0.525123	5960	-0.830045
35774	-0.0072124	0.00390779	0.0170152	-0.862593	6070	-0.502259
35780	-0.00628096	0.00460448	-0.27435	-0.959041	5960	-0.0400034
35785			0.191297	-0.498463	5950	-0.845472
35786	-0.00501368	0.00473839				
35792	-0.00338691	0.00460354	0.0161436	-0.886784	6080	-0.460811
35804	-0.00153966	0.00400297	-0.542917	-0.702843	12390	-0.455928
35810	-0.0010982	0.00365823	-0.340112	-0.422902	6220	-0.839869
35817	-0.000794211	0.00342423	-0.162825	-0.456936	6500	-0.872534
35823	-0.000500182	0.00295586	0.113628	-0.566873	6060	-0.815871
35829	-0.000443633	0.00235621	-0.551836	-0.714104	6610	-0.430664
35836	-0.000756625	0.00168791	0.208351	-0.473525	6610	-0.855304
35842	-0.00163763	0.00125407	-0.309614	-0.4258	6350	-0.850135
35848	-0.00289038	0.0013448	-0.625337	-0.664362	5960	-0.409294
35854	-0.00406131	0.00165083	0.0870565	-0.480874	6030	-0.872217
35860	-0.00516493	0.00213473	0.0161693	-0.834151	6030	-0.548228
35866	-0.00568284	0.00239716	-0.0459767	-0.860826	6100	-0.505068
35872	-0.00609991	0.00230453	0.696689	-0.534224	5930	-0.4778
35878	-0.00645662	0.00213404	-0.0772028	-0.834482	6100	-0.543974
35884	-0.00677741	0.00200632	-0.5171	-0.763586	5970	-0.38231
35890	-0.00688515	0.0018099	-0.251434	-0.494423	5960	-0.832061
35896	-0.00663556	0.00157533	0.0161506	0.886971	5980	-0.460424
35902	-0.00598439	0.00128275	-0.134003	-0.458802	5950	-0.878202
35908	-0.00503628	0.00125055	-0.0169683	-0.807307	6090	-0.587979
35914	-0.00333927	0.00148329	-0.287591	-0.493127	5930	-0.818984
35920	-0.00169281	0.0018252	-0.014815	-0.835967	6030	-0.545492
35926	0.000211538	0.00248163	-0.0314113	-0.821355	6070	-0.567567
35933	0.00141022	0.00315097	0.0161436	-0.886784	6120	-0.460811
35939	0.00202088	0.00453947	-0.014815	-0.835967	6000	-0.545492
35951	0.000532609	0.00528191	0.351574	-0.447688	12370	-0.820115
35957	-0.00172742	0.00434609	-0.0802502	0	5940	-0.99677
35963	-0.00489885	0.00267969	-0.913011	-0.0743471	5940	-0.401012
35969	-0.00772027	0.00162654	0.195732	-0.45521	5940	-0.868128
35975	-0.0110247	0.000954497	-0.565295	-0.0748067	6210	-0.821463
35982	-0.0129713	0.00091699	-0.382516	-0.396829	6580	-0.832362
35988	-0.0140114	0.00109098	0.045792	-0.886233	6070	-0.459878
35994	-0.0133863	0.00125655	-0.0623247	-0.0240183	5960	-0.997756
36000	-0.0119197	0.00140531	-0.0314333	-0.875472	6070	-0.481176
36006	-0.00949061	0.00164567	-0.0772028	-0.834482	5970	-0.543974
36012	-0.00763434	0.00227005	-0.329864	-0.355315	5940	-0.874324
36018	-0.00568053	0.00379989	0.016971	-0.807172	6460	-0.587205
36025	-0.00445759	0.00558917	0.162371	-0.49997	6560	-0.850617
36031	-0.00396087	0.00696292	0.0466284	-0.862042	6510	-0.501328
36037	-0.00367263	0.00742032	-0.51831	-0.709464	5970	-0.473959
36043	-0.00359286	0.0068187	0.549186	-0.715364	5940	-0.431558
36049	-0.00370015	0.00552006	-0.53702	-0.7467	5980	-0.39249
36055	-0.00398534	0.00432768	-0.36433	-0.92542	6000	-0.0866068
36061	-0.00465377	0.00284452	-0.209051	-0.475164	5940	-0.852723
36067	-0.00529846	0.00178449	-0.504385	-0.744584	6050	-0.437075
36073	-0.00612176	0.000600115	0.177257	-0.521217	5940	-0.832785
36079	-0.00663193	-0.000172612	0.0412161	-0.0436779	5920	-0.996499
36085	-0.00691758	-0.000941445	-0.0615831	-0.847563	5940	-0.523896
36091	-0.00674968	-0.00128646	0.115697	-0.526791	5930	-0.842004
36104	-0.00508991	-0.000633529	-0.0465956	-0.806819	13270	-0.587047
36111	-0.00376777	0.000476671	-0.045792	-0.886233	6750	-0.459878
36117	-0.00256793	0.00182116	0.0755567	-0.859809	6210	-0.503239
36123	-0.00160031	0.00318918	0.26579	-0.406085	5940	-0.873853
36129	-0.0012497	0.00431884	-0.014815	-0.835967	5940	-0.545492
36135	-0.00149237	0.00504527	-0.0772028	-0.834482	6130	-0.543974
36141	-0.00211448	0.00491268	0.579922	0.0505905	6490	-0.813061
36147	-0.00336947	0.00452738	-0.177701	-0.477565	5950	-0.85847
36153	-0.00469305	0.00387489	-0.897058	-0.149289	5940	0.415881
36159	-0.00549426	0.00329424	-0.729043	-0.484916	5920	-0.481983
36165	-0.00593349	0.00248383	-0.481263	-0.749334	6000	-0.453824
36171	-0.0057489	0.00190027	-0.63308	-0.616437	5970	-0.467475
36177	-0.00493213	0.00151298	-0.455554	-0.755437	5960	-0.467339
36183	-0.00342448	0.00148763	-0.512783	-0.024017	6210	-0.858114
36189	-0.00201623	0.001757	-0.505587	-0.684535	5950	-0.523908
36195	1.91142e-06	0.00236076	-0.295465	-0.402371	5970	-0.86631
36201	0.00130674	0.00288963	-0.0772028	-0.834482	6050	-0.543974
36207	0.00217624	0.00369102	-0.0412859	0.0437519	5910	-0.998187
36213	0.00211495	0.00442896	-0.0450213	0.0499885	5930	-0.99773
36219	0.00134207	0.0050943	-0.0616143	-0.847992	6030	-0.52473
36225	0.000294403	0.00521977	-0.0568338	-0.0747056	5950	-0.993884
36231	-0.00123111	0.00473289	-0.145581	-0.527626	5930	-0.836835
36237	-0.00238693	0.00412009	-0.565741	-0.715497	6010	-0.409879
36249	-0.00430157	0.00328135	-0.652992	-0.548107	12370	-0.521027
36256	-0.00434847	0.00295806	-0.390093	-0.915825	6060	-0.0756336
36262	-0.00396247	0.00274322	-0.675867	-0.463078	6170	-0.571392
36268	-0.00317337	0.00281395	-0.308505	-0.472418	6600	-0.825408
36275	-0.00195908	0.00345654	-0.206302	-0.519533	6580	-0.82713
36281	-0.000218856	0.00448158	-0.045792	-0.886233	6520	-0.459878
36288	0.00188157	0.00549888	0.0169683	-0.807307	6150	-0.587979
36294	0.0036321	0.00605875	0.0412859	0.0437519	6170	-0.998187
36300	0.00560845	0.00655442	-0.149436	-0.43681	5960	-0.886882
36306	0.00676155	0.00688894	-0.519715	-0.711692	6060	-0.472213
36312	0.00750376	0.00703637	-0.10176	0.502885	5940	-0.85637
36318	0.00742208	0.00659818	-0.675867	-0.463078	5930	-0.571392
36324	0.00669906	0.00585692	-0.611111	-0.624419	6000	-0.485759
36330	0.00526605	0.00494166	0.448186	0	5910	-0.893778
36336	0.00389427	0.0043838	-0.562183	-0.714844	5990	-0.411784
36341	0.0022302	0.00396038	0.035027	-0.0239778	5960	-0.997404
36348	0.00121376	0.00372712	-0.636525	-0.628964	6040	-0.442561
36353	0.000624972	0.00368475	-0.595574	-0.660564	5960	-0.453394
36359	0.000763868	0.00375234	-0.607103	-0.684778	5990	-0.403071
36365	0.00153875	0.00422991	0.0255126	0.0239778	5930	-0.997693
36371	0.00246015	0.00505179	-0.855672	0.0239726	5950	-0.513685
36377	0.00383803	0.00650576	0.000752019	-0.0739881	5970	-0.997255
36383	0.00511193	0.00772366	-0.147635	-0.478718	6030	-0.863511
36389	0.00659186	0.00860779	-0.294411	-0.952122	6030	-0.0585256
36402	0.00904282	0.00815646	-0.576866	0	12360	-0.816608
36408	0.00967486	0.00730281	-0.467491	-0.72605	6000	-0.503364
36414	0.0095502	0.00653247	-0.0355596	0.0748213	5920	-0.996561
36420	0.00861624	0.00562554	-0.149206	-0.436138	5940	-0.885517
36426	0.00746707	0.00512182	-0.733978	-0.424899	6210	-0.528095
36432	0.00592939	0.00461893	0.460771	0.0239777	6620	-0.885287
36438	0.00459419	0.00403362	-0.210622	-0.430783	6040	-0.877066
36444	0.0036653	0.0031987	0.471502	0.0511834	5940	-0.879909
36450	0.00325265	0.00251047	-0.714286	-0.431173	5930	-0.548186
36456	0.00311947	0.00188261	-0.593196	-0.584529	6050	0.551597
36462	0.00341082	0.00160604	-0.0594594	0.0737974	5950	-0.993799
36469	0.00425568	0.00150127	-0.578738	-0.682161	6410	-0.446457
36475	0.00547304	0.00157748	-0.669234	-0.525304	6580	-0.523878
36482	0.00692774	0.00199572	-0.000752019	0.0739881	6380	-0.997255
36488	0.00800053	0.00269718	-0.897947	0.0751893	5920	-0.429715
36494	0.00919309	0.00428653	-0.32664	-0.939541	6020	0.0849021
36500	0.0100717	0.005694	-0.657745	-0.563643	5950	-0.497962
36506	0.0110266	0.00662033	-0.871923	0.027342	5950	-0.487958
36512	0.0116592	0.0064517	-0.308419	-0.949472	6010	-0.000515746
36518	0.0118741	0.00530579	-0.552973	-0.688961	5950	-0.464945
36523			-0.658963	-0.488856	5980	-0.569687
36524	0.0115614	0.00373092				
36529	0.0105517	0.00254253	-0.899861	-0.0273225	5980	-0.431418
36535	0.00910227	0.00118705	-0.502702	0.0268372	5960	-0.862085
36541	0.00770415	0.000179106	-0.675609	-0.462901	5960	-0.571848
36555	0.00524947	-0.00137312	-0.17928	0.474928	13210	-0.861094
36561	0.00503135	-0.00150965	-0.539179	-0.670078	6620	0.508435
36568	0.00560347	-0.00129724	-0.870548	-0.0239726	6310	-0.48805
36573	0.00660616	-0.000702342	-0.843927	-0.198297	5910	-0.497585
36579	0.00818519	0.000411682	0.287071	0.952296	6050	-0.0857403
36585	0.0096503	0.00209899	-0.532159	-0.606026	5940	0.589289
36592	0.0113596	0.00340666	0.35643	-0.932445	6390	-0.0114736
36598	0.0125846	0.00404767	-0.59186	-0.717705	5970	-0.36688
36604	0.0128827	0.00352579	-0.733978	-0.424899	5910	-0.528095
36610	0.0121912	0.00228321	-0.907083	0.0508931	5940	-0.417729
36616	0.0109225	0.00131257	-0.86993	-0.488949	5970	-0.0280376
36622	0.00887373	0.00024582	-0.739875	-0.442604	5930	-0.50484
36627			-0.699465	0.548965	5960	-0.45388
36628	0.00733514	-0.000416927				
36634	0.00593643	-0.00124987	0.669873	-0.445143	6160	-0.592319
36640	0.00561059	-0.00201172	-0.853759	-0.173218	5970	-0.490144
36646	0.00608034	-0.00265287	-0.553041	-0.679747	6000	0.48086
36652	0.00730898	-0.00337488	-0.576495	-0.63434	5940	0.513563
36658	0.0087528	-0.00358985	-0.588032	-0.672198	5960	0.448895
36663	0.0106393	-0.0033383	0.371586	0.924866	5910	-0.0563267
36669	0.0121034	-0.00248207	-0.837297	-0.173599	5950	-0.517014
36675	0.0136552	-0.000870828	-0.267044	-0.404073	5990	-0.874704
36681	0.0144776	0.000519602	-0.0616143	-0.847992	6000	-0.52473
36687	0.0148045	0.00169	-0.657379	-0.563326	5920	-0.497131
36700	0.0128301	0.00153179	-0.308505	-0.472418	12360	-0.825408
36706	0.0104345	0.0010178	-0.732376	0.501268	5960	-0.459711
36712	0.00824904	0.000753522	-0.851668	-0.243571	6120	-0.462836
36718	0.00543165	0.00059082	-0.178176	0.523854	6600	-0.832776
36725	0.00316655	0.000632754	0.681144	-0.480533	6610	-0.549323
36732	0.00175756	0.000587644	-0.737933	-0.442286	6590	-0.506421
36738	0.00141915	0.000384493	0.564351	-0.0746818	6290	-0.82009
36744	0.00196492	-8.75093e-06	0.669606	0.44496	5940	-0.592766
36750	0.00289238	-0.000356908	-0.534691	-0.638244	5990	0.550795
36756	0.0046451	-0.000376724	0.483829	0.0749624	6010	-0.871472
36762	0.00615256	-0.000223222	-0.669049	-0.525148	5930	-0.524291
36768	0.00836382	0.000415855	-0.257163	-0.964558	6050	0.0110517
36774	0.0101351	0.00115489	-0.800607	-0.183238	5910	-0.567518
36780	0.0124047	0.00161058	-0.23435	-0.451077	5950	-0.860684
36786	0.0136732	0.0010523	-0.314234	-0.944434	6040	-0.0770001
36792	0.0142353	-0.000169414	-0.144874	-0.524787	5920	-0.836796
36798	0.0136696	-0.00129786	-0.635882	-0.570153	6040	-0.516916
36804	0.0117885	-0.00248574	-0.910675	0.0742404	5970	-0.402216
36810	0.0095938	-0.00296497	-0.699618	0.549082	5940	-0.453501
36815	0.00622654	-0.00301736	-0.669873	-0.445143	5930	-0.592319
36821	0.00344142	-0.00268264	-0.714286	-0.431173	5930	-0.548186
36827	0.000505394	-0.00202194	-0.584465	-0.612014	5930	0.53134
36833	-0.00107817	-0.00154608	-0.499609	-0.676529	5950	0.539163
36839	-0.00174994	-0.000846551	0.512783	0.024017	6000	-0.858114
36852	0.000607172	8.80639e-05	-0.879037	-0.473194	12380	6.89543e-08
36858	0.00308316	0.000299546	0.563665	0.0239774	5920	-0.823605
36863			-0.0161693	-0.834151	5930	-0.548228
36864	0.00505575	0.000535439				
36870	0.00703501	0.000949969	-0.301944	-0.951146	6040	-0.0278992
36876	0.00805359	0.00140187	-0.534986	-0.638596	6040	0.551099
36882	0.00858647	0.00186976	-0.371209	-0.376132	6570	-0.848644
36888	0.00805879	0.00159624	-0.690889	-0.43923	6050	-0.572254
36894	0.00680737	0.000621844	-0.789163	-0.279354	6130	-0.545158
36900	0.004252	-0.000196696	-0.653176	-0.548262	5960	-0.520613
36906	0.0010166	-0.000883068	-0.575785	0.0504121	5950	-0.816014
36912	-0.00181381	-0.000855493	0.654484	-0.468554	5950	-0.591475
36918	-0.00480199	-0.00034844	0.899507	-0.027322	6230	-0.432155
36925	-0.00647893	0.000204372	0.146381	-0.520343	6550	-0.839305
36931	-0.0073922	0.000768582	-0.0107168	0	6460	-0.999942
36937	-0.00687915	0.00104871	-0.309614	-0.4258	5990	-0.850135
36943	-0.00542093	0.00108067	0.142808	0.564795	5960	-0.810697
36949	-0.00376053	0.00117524	-0.698197	-0.534323	5900	-0.475492
36955	-0.00151087	0.00150038	-0.507093	-0.742345	5960	-0.437462
36961	0.000281996	0.00213088	0.224727	0.453718	5990	-0.861864
36967	0.00256867	0.00306596	-0.719389	-0.449037	5950	-0.528199
36973	0.00424736	0.00358331	-0.0313995	-0.821048	6010	-0.568019
36979	0.00614348	0.00357303	-0.721038	-0.449217	5940	-0.525852
36985	0.00724918	0.00301226	-0.318506	-0.489975	5950	-0.80938
36991	0.00809595	0.00216447	-0.593848	-0.645633	6040	-0.479395
37004	0.00803788	0.00074413	-0.931389	0	13020	-0.364021
37011	0.0073377	-2.70841e-05	-0.702108	-0.47541	6610	-0.526928
37017	0.00625966	-0.000448536	-0.723271	-0.466184	6660	-0.506138
37024	0.00493283	-0.000509572	-0.669049	-0.525148	6320	-0.524291
37030	0.00378555	-8.3485e-05	0.500368	0	5950	-0.865745
37036	0.00317742	0.000943438	-0.555889	-0.689895	5940	-0.463289
37042	0.00309923	0.00186566	-0.512303	-0.697483	5990	-0.49975
37048	0.00365475	0.00285879	-0.142808	-0.564795	5940	-0.810697
37053	0.00446904	0.00349985	-0.519715	-0.711692	5920	-0.472213
37059	0.00566654	0.00421032	-0.260839	-0.497002	5990	-0.825572
37065	0.00680665	0.00462143	-0.700321	-0.549637	5960	-0.454436
37071	0.00791228	0.00483857	-0.719389	-0.449037	6000	-0.528199
