Format Version,1.21,Take Name,flow81,Capture Frame Rate,250.000000,Export Frame Rate,250.000000,Capture Start Time,2016-05-30 12.13.04 AM,Total Frames in Take,28647,Total Exported Frames,18241,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,brice,brice,brice,brice,brice,brice,brice,brice
,,"8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker
Frame,Time,X,Y,Z,W,X,Y,Z,
6829,27.316000,0.431623,0.049942,-0.896805,0.083355,-848.633911,974.207275,412.954498,0.661054
6830,27.320000,0.431518,0.050644,-0.896976,0.081615,-848.683350,973.777283,413.218872,0.592675
6831,27.324000,0.432208,0.049198,-0.896930,0.079330,-848.678467,973.158020,413.599304,0.597643
6832,27.328000,0.432009,0.046951,-0.897395,0.076462,-848.883606,972.535706,413.899231,0.511975
6833,27.332000,0.432885,0.045641,-0.897227,0.074236,-849.013794,971.956543,414.279388,0.512523
6834,27.336000,0.433398,0.046779,-0.897033,0.072867,-849.230957,971.506409,414.649750,0.554865
6835,27.340000,0.433879,0.046772,-0.896896,0.071684,-849.480896,970.933167,415.073761,0.563626
6836,27.344000,0.434215,0.046570,-0.896818,0.070748,-849.800415,970.298279,415.499695,0.629156
6837,27.348000,0.434977,0.044473,-0.896676,0.069208,-850.087280,969.412659,415.943390,0.585739
6838,27.352000,0.436198,0.043659,-0.896092,0.069602,-850.269165,968.731384,416.399109,0.646818
6839,27.356000,0.439378,0.038844,-0.894863,0.068257,-850.130554,967.543701,416.980530,0.776340
6840,27.360000,0.439690,0.036998,-0.895013,0.065236,-850.762634,966.618896,417.438293,0.715482
6841,27.364000,0.440910,0.038317,-0.894328,0.065629,-851.087585,965.763000,417.884644,0.704687
6842,27.368000,0.442308,0.039005,-0.893607,0.065650,-851.257690,965.193848,418.411469,0.512534
6843,27.372000,0.442503,0.038558,-0.893611,0.064530,-851.932312,964.386536,418.922546,0.289342
6844,27.376000,0.444976,0.038978,-0.892301,0.065393,-852.151550,963.572388,419.712769,0.462925
6845,27.380000,0.446250,0.037766,-0.891875,0.063194,-852.517273,962.372070,420.326538,0.519875
6846,27.384000,0.447950,0.036530,-0.891079,0.063121,-852.825439,961.264160,421.014984,0.569251
6847,27.388000,0.448343,0.036864,-0.890882,0.062920,-853.469482,960.372009,421.610931,0.366990
6848,27.392000,0.449818,0.030081,-0.890583,0.060172,-853.913452,958.716003,422.082123,0.865398
6849,27.396000,0.453510,0.030119,-0.888686,0.060496,-854.003723,957.891663,423.158417,0.476353
6850,27.400000,0.456766,0.028309,-0.887061,0.060723,-854.370911,956.584473,424.033295,0.506685
6851,27.404000,0.458745,0.029933,-0.885951,0.061221,-854.880066,955.659607,424.817993,0.521817
6852,27.408000,0.461279,0.029517,-0.884632,0.061455,-855.231079,954.573669,425.654388,0.449956
6853,27.412000,0.463265,0.027645,-0.883749,0.060074,-855.866760,953.245056,426.417419,0.582774
6854,27.416000,0.465866,0.024136,-0.882441,0.060703,-856.295715,951.755432,427.130371,0.690310
6855,27.420000,0.468889,0.020051,-0.880932,0.060826,-856.645752,950.401794,427.899261,0.483626
6856,27.424000,0.470672,0.016589,-0.880261,0.057731,-857.206177,949.017944,428.525269,0.331973
6857,27.428000,0.473146,0.016282,-0.878961,0.057414,-857.563232,947.885742,429.375366,0.454719
6858,27.432000,0.475698,0.017436,-0.877382,0.060069,-858.053162,946.757996,430.216370,0.460926
6859,27.436000,0.477417,0.014499,-0.876512,0.059909,-858.661438,945.291748,430.958588,0.489847
6860,27.440000,0.479425,0.013158,-0.875560,0.058073,-859.065002,943.764893,431.585907,0.690021
6861,27.444000,0.481435,0.009484,-0.874592,0.056738,-859.454895,942.181335,432.180634,0.329123
6862,27.448000,0.483588,0.008920,-0.873419,0.056588,-859.717834,940.636230,432.973816,0.635456
6863,27.452000,0.483757,0.008527,-0.873487,0.054110,-860.301575,939.106934,433.371277,0.510405
6864,27.456000,0.484013,0.008575,-0.873527,0.051080,-860.817627,937.603516,433.912842,0.596022
6865,27.460000,0.486232,0.004960,-0.872447,0.048896,-860.875732,935.679077,434.619049,0.411231
6866,27.464000,0.486671,0.007208,-0.872306,0.046710,-861.378296,934.097656,435.065979,0.322489
6867,27.468000,0.487110,0.010110,-0.872217,0.043116,-861.796997,932.598022,435.556610,0.269251
6868,27.472000,0.488995,0.009757,-0.871371,0.038742,-862.038574,930.709534,436.360352,0.314966
6869,27.476000,0.490642,0.012697,-0.870563,0.035045,-862.346497,929.007324,437.067780,0.583124
6870,27.480000,0.490959,0.016343,-0.870462,0.031440,-862.851440,927.410400,437.560150,0.463311
6871,27.484000,0.491998,0.023078,-0.869878,0.026791,-863.260864,925.987244,438.228424,0.681044
6872,27.488000,0.493220,0.025975,-0.869236,0.022094,-863.721313,924.154907,438.751343,0.617225
6873,27.492000,0.494117,0.029315,-0.868696,0.018842,-864.105774,922.438110,439.237946,0.648949
6874,27.496000,0.496274,0.026744,-0.867635,0.014375,-864.414673,920.193359,439.875702,0.397606
6875,27.500000,0.497764,0.028715,-0.866785,0.009526,-864.838928,918.379211,440.398956,0.449412
6876,27.504000,0.500021,0.030916,-0.865457,0.002858,-865.332947,916.432922,441.113098,0.473394
6877,27.508000,0.501213,0.039038,-0.864443,0.000682,-865.882263,915.080200,441.667175,0.411541
6878,27.512000,0.502764,0.039049,-0.863537,-0.002778,-866.429504,913.232727,442.269806,0.337354
6879,27.516000,0.504138,0.042035,-0.862582,-0.005496,-866.952820,911.610535,442.751892,0.318621
6880,27.520000,0.505232,0.046210,-0.861721,-0.006524,-867.567810,910.188904,443.210754,0.295332
6881,27.524000,0.507424,0.042124,-0.860606,-0.010169,-867.975098,908.020081,443.729218,0.267911
6882,27.528000,0.509235,0.043060,-0.859470,-0.011688,-868.562683,906.448242,444.243195,0.263143
6883,27.532000,0.510738,0.047217,-0.858362,-0.011504,-869.228271,905.221313,444.794861,0.315317
6884,27.536000,0.512894,0.044816,-0.857207,-0.011314,-869.742249,903.411255,445.517853,0.537225
6885,27.540000,0.513812,0.045002,-0.856631,-0.012438,-870.506287,902.006409,445.994049,0.520478
6886,27.544000,0.515722,0.043968,-0.855532,-0.012742,-871.243774,900.567139,446.542755,0.715798
6887,27.548000,0.518015,0.044725,-0.854129,-0.011112,-871.970276,899.217285,447.118408,0.575531
6888,27.552000,0.520995,0.044822,-0.852330,-0.009443,-872.664368,897.908081,447.696014,0.270298
6889,27.556000,0.524814,0.039302,-0.850245,-0.010482,-873.316162,896.176086,448.407349,0.270770
6890,27.560000,0.528133,0.034085,-0.848419,-0.009953,-874.052856,894.684326,449.238800,0.372043
6891,27.564000,0.531223,0.032724,-0.846554,-0.008811,-874.859497,893.488525,449.821106,0.288296
6892,27.568000,0.534652,0.034679,-0.844319,-0.008305,-875.808228,892.615417,450.528137,0.292553
6893,27.572000,0.538354,0.032699,-0.842042,-0.008453,-876.713745,891.361023,451.074432,0.293495
6894,27.576000,0.542218,0.031997,-0.839598,-0.007159,-877.495850,890.336060,451.747864,0.411780
6895,27.580000,0.546139,0.030504,-0.837112,-0.006660,-878.313293,889.233276,452.448914,0.427188
6896,27.584000,0.549071,0.029338,-0.835237,-0.006294,-879.165527,888.312317,452.918427,0.652796
6897,27.588000,0.552834,0.022421,-0.832972,-0.005395,-879.810913,886.888611,453.478058,1.120730
6898,27.592000,0.556664,0.021177,-0.830463,-0.002853,-880.300720,886.022827,454.172943,0.460000
6899,27.596000,0.558605,0.021045,-0.829166,-0.001144,-881.156433,885.194763,454.593536,0.324704
6900,27.600000,0.560788,0.022432,-0.827655,0.000848,-881.731506,884.611633,455.033051,0.364975
6901,27.604000,0.562347,0.020337,-0.826648,0.002375,-882.282532,883.841492,455.367493,0.323579
6902,27.608000,0.563758,0.018107,-0.825736,0.002996,-882.914185,882.954651,455.655060,0.265329
6903,27.612000,0.564717,0.014935,-0.825141,0.003908,-883.507019,882.016418,455.951080,0.309089
6904,27.616000,0.565407,0.014701,-0.824665,0.005173,-884.084045,881.367310,456.179260,0.283613
6905,27.620000,0.567460,0.013731,-0.823257,0.007004,-884.478210,880.600891,456.514038,0.401152
6906,27.624000,0.568388,0.017172,-0.822535,0.008720,-885.043091,880.279297,456.737915,0.488071
6907,27.628000,0.569848,0.016941,-0.821527,0.008915,-885.522766,879.643982,457.021912,0.500693
6908,27.632000,0.571743,0.012767,-0.820303,0.007002,-886.116333,878.609192,457.353180,0.280692
6909,27.636000,0.573324,0.011514,-0.819214,0.007493,-886.669189,877.885803,457.608704,0.353791
6910,27.640000,0.574899,0.012933,-0.818091,0.007131,-887.152832,877.452148,457.942871,0.343156
6911,27.644000,0.576626,0.013824,-0.816854,0.007855,-887.527527,877.055298,458.090912,0.328572
6912,27.648000,0.578536,0.014310,-0.815495,0.007725,-887.921570,876.538940,458.304199,0.331723
6913,27.652000,0.579657,0.017299,-0.814639,0.007927,-888.321838,876.298462,458.262024,0.451751
6914,27.656000,0.581624,0.014547,-0.813284,0.008475,-888.704346,875.471191,458.382355,0.690401
6915,27.660000,0.582737,0.016070,-0.812441,0.009959,-889.081848,875.082764,458.319183,0.604677
6916,27.664000,0.583498,0.016299,-0.811880,0.010750,-889.429688,874.655212,458.266571,0.608149
6917,27.668000,0.584430,0.015006,-0.811227,0.011255,-889.629395,874.142639,458.285126,0.601564
6918,27.672000,0.584466,0.014535,-0.811212,0.011145,-889.859192,873.702393,458.162018,0.562919
6919,27.676000,0.584521,0.014302,-0.811174,0.011236,-890.026794,873.265015,458.039551,0.541723
6920,27.680000,0.584352,0.015034,-0.811276,0.011780,-890.098999,872.916931,457.890106,0.541754
6921,27.684000,0.584470,0.015185,-0.811188,0.011765,-890.181702,872.395935,457.793243,0.622840
6922,27.688000,0.584775,0.014460,-0.810994,0.010860,-890.286682,871.735229,457.774384,0.446926
6923,27.692000,0.584101,0.018100,-0.811429,0.009067,-890.455261,871.344360,457.449066,0.598262
6924,27.696000,0.583825,0.020903,-0.811580,0.007037,-890.604309,870.844116,457.260254,0.484826
6925,27.700000,0.583750,0.023412,-0.811580,0.005055,-890.702332,870.318604,457.138794,0.465425
6926,27.704000,0.583572,0.026474,-0.811625,0.002675,-890.863098,869.842590,456.950012,0.342728
6927,27.708000,0.583779,0.028916,-0.811397,0.001139,-890.947449,869.299133,456.847137,0.342945
6928,27.712000,0.584202,0.031542,-0.810994,-0.001084,-891.118164,868.757202,456.813049,0.399178
6929,27.716000,0.584577,0.035771,-0.810545,-0.002714,-891.244385,868.461182,456.709076,0.430822
6930,27.720000,0.584780,0.035581,-0.810398,-0.004629,-891.497192,867.761169,456.585907,0.508693
6931,27.724000,0.585222,0.038361,-0.809941,-0.006290,-891.691956,867.381775,456.510986,0.457122
6932,27.728000,0.586179,0.040547,-0.809135,-0.007127,-891.764038,867.054688,456.477753,0.478723
6933,27.732000,0.587026,0.043170,-0.808379,-0.007712,-891.866821,866.764526,456.405396,0.472323
6934,27.736000,0.587816,0.045175,-0.807689,-0.008379,-891.906677,866.518921,456.346619,0.453219
6935,27.740000,0.588108,0.046909,-0.807373,-0.008834,-891.941895,866.318115,456.228851,0.434676
6936,27.744000,0.588486,0.048644,-0.807008,-0.007469,-891.938721,866.275757,456.084595,0.415052
6937,27.748000,0.588036,0.047765,-0.807369,-0.009353,-891.925049,865.925720,455.816101,0.358151
6938,27.752000,0.587919,0.048505,-0.807423,-0.008180,-891.791626,865.924805,455.632629,0.328467
6939,27.756000,0.587370,0.048278,-0.807853,-0.006258,-891.691345,865.931946,455.389832,0.466053
